CITY,DISTRICT,GEOCODE,DAYTIME,T,TD,RH,WD,WS,BF,AT,Wx,Wx_n,PoP6h,PoP12h,get_day
臺南市,鹽水區,6700200,2019-05-13 21:00:00,25,24,94,東南風,3,2,28,多雲,04,0,0,2019-05-12
臺南市,白河區,6700300,2019-05-13 00:00:00,24,23,93,偏南風,1,<= 1,27,晴,01,0,0,2019-05-12
臺南市,白河區,6700300,2019-05-13 03:00:00,23,23,96,偏東風,1,<= 1,27,晴,01,0,0,2019-05-12
臺南市,白河區,6700300,2019-05-13 06:00:00,23,22,95,偏北風,2,2,26,晴,01,0,0,2019-05-12
臺南市,白河區,6700300,2019-05-13 09:00:00,28,25,87,偏西風,2,<= 1,31,晴,01,0,0,2019-05-12
臺南市,白河區,6700300,2019-05-13 12:00:00,31,26,77,偏西風,3,2,35,晴,01,0,0,2019-05-12
臺南市,白河區,6700300,2019-05-13 15:00:00,31,26,79,偏西風,2,<= 1,34,多雲,04,0,0,2019-05-12
臺南市,白河區,6700300,2019-05-13 18:00:00,28,25,83,偏西風,2,<= 1,32,多雲,04,0,0,2019-05-12
臺南市,白河區,6700300,2019-05-13 21:00:00,25,24,92,東南風,1,<= 1,28,多雲,04,0,0,2019-05-12
臺南市,柳營區,6700400,2019-05-13 00:00:00,24,23,94,偏南風,1,<= 1,27,晴,01,0,0,2019-05-12
臺南市,柳營區,6700400,2019-05-13 03:00:00,24,23,96,東北風,2,<= 1,27,晴,01,0,0,2019-05-12
臺南市,柳營區,6700400,2019-05-13 06:00:00,24,23,95,偏北風,3,2,26,晴,01,0,0,2019-05-12
臺南市,柳營區,6700400,2019-05-13 09:00:00,28,26,87,偏西風,3,2,31,晴,01,0,0,2019-05-12
臺南市,柳營區,6700400,2019-05-13 12:00:00,30,26,79,偏西風,4,3,34,晴,01,0,0,2019-05-12
臺南市,柳營區,6700400,2019-05-13 15:00:00,31,26,78,偏西風,3,2,34,晴,01,0,0,2019-05-12
臺南市,柳營區,6700400,2019-05-13 18:00:00,28,25,84,西南風,3,2,31,多雲,04,0,0,2019-05-12
臺南市,柳營區,6700400,2019-05-13 21:00:00,26,25,95,東南風,2,2,29,多雲,04,0,0,2019-05-12
臺南市,後壁區,6700500,2019-05-13 00:00:00,24,23,93,偏南風,1,<= 1,27,晴,01,0,0,2019-05-12
臺南市,後壁區,6700500,2019-05-13 03:00:00,24,23,95,偏東風,1,<= 1,27,晴,01,0,0,2019-05-12
臺南市,後壁區,6700500,2019-05-13 06:00:00,23,22,95,偏北風,3,2,26,晴,01,0,0,2019-05-12
臺南市,後壁區,6700500,2019-05-13 09:00:00,27,25,87,偏西風,2,2,30,晴,01,0,0,2019-05-12
臺南市,後壁區,6700500,2019-05-13 12:00:00,30,26,79,偏西風,3,2,34,晴,01,0,0,2019-05-12
臺南市,後壁區,6700500,2019-05-13 15:00:00,30,26,78,偏西風,2,2,34,晴,01,0,0,2019-05-12
臺南市,後壁區,6700500,2019-05-13 18:00:00,28,25,83,偏西風,2,2,31,多雲,04,0,0,2019-05-12
臺南市,後壁區,6700500,2019-05-13 21:00:00,25,24,93,東南風,2,<= 1,28,多雲,04,0,0,2019-05-12
臺南市,東山區,6700600,2019-05-13 00:00:00,24,23,94,東南風,1,<= 1,27,晴,01,0,0,2019-05-12
臺南市,東山區,6700600,2019-05-13 03:00:00,23,22,96,偏東風,1,<= 1,26,晴,01,0,0,2019-05-12
臺南市,東山區,6700600,2019-05-13 06:00:00,23,22,95,偏北風,2,2,26,晴,01,0,0,2019-05-12
臺南市,東山區,6700600,2019-05-13 09:00:00,28,25,87,偏西風,2,<= 1,31,晴,01,0,0,2019-05-12
臺南市,東山區,6700600,2019-05-13 12:00:00,30,26,77,偏西風,3,2,35,晴,01,0,0,2019-05-12
臺南市,東山區,6700600,2019-05-13 15:00:00,30,26,80,偏西風,2,<= 1,34,多雲,04,0,0,2019-05-12
臺南市,東山區,6700600,2019-05-13 18:00:00,28,25,84,偏西風,2,<= 1,31,多雲,04,0,0,2019-05-12
臺南市,東山區,6700600,2019-05-13 21:00:00,25,24,93,東南風,1,<= 1,28,多雲,04,0,0,2019-05-12
臺南市,麻豆區,6700700,2019-05-13 00:00:00,25,25,98,東南風,0,<= 1,28,晴,01,0,0,2019-05-12
臺南市,麻豆區,6700700,2019-05-13 03:00:00,24,24,99,東北風,2,<= 1,29,晴,01,0,0,2019-05-12
臺南市,麻豆區,6700700,2019-05-13 06:00:00,24,24,99,偏北風,3,2,27,晴,01,0,0,2019-05-12
臺南市,麻豆區,6700700,2019-05-13 09:00:00,28,27,93,偏西風,3,2,32,晴,01,0,0,2019-05-12
臺南市,麻豆區,6700700,2019-05-13 12:00:00,30,27,83,偏西風,4,3,34,晴,01,0,0,2019-05-12
臺南市,麻豆區,6700700,2019-05-13 15:00:00,30,26,81,偏西風,3,2,33,晴,01,0,0,2019-05-12
臺南市,麻豆區,6700700,2019-05-13 18:00:00,28,25,87,西南風,3,2,31,多雲,04,0,0,2019-05-12
臺南市,麻豆區,6700700,2019-05-13 21:00:00,26,25,96,東南風,2,2,29,多雲,04,0,0,2019-05-12
臺南市,下營區,6700800,2019-05-13 00:00:00,24,24,95,偏南風,1,<= 1,27,晴,01,0,0,2019-05-12
臺南市,下營區,6700800,2019-05-13 03:00:00,24,23,97,東北風,2,2,27,晴,01,0,0,2019-05-12
臺南市,下營區,6700800,2019-05-13 06:00:00,24,22,93,偏北風,3,2,26,晴,01,0,0,2019-05-12
臺南市,下營區,6700800,2019-05-13 09:00:00,27,24,84,偏西風,3,2,30,晴,01,0,0,2019-05-12
臺南市,下營區,6700800,2019-05-13 12:00:00,30,25,78,偏西風,4,3,32,晴,01,0,0,2019-05-12
臺南市,下營區,6700800,2019-05-13 15:00:00,30,25,76,偏西風,3,2,32,晴,01,0,0,2019-05-12
臺南市,下營區,6700800,2019-05-13 18:00:00,27,24,82,西南風,3,2,29,多雲,04,0,0,2019-05-12
臺南市,下營區,6700800,2019-05-13 21:00:00,25,24,93,東南風,2,2,28,多雲,04,0,0,2019-05-12
臺南市,六甲區,6700900,2019-05-13 00:00:00,24,24,98,東南風,1,<= 1,28,晴,01,0,0,2019-05-12
臺南市,六甲區,6700900,2019-05-13 03:00:00,24,24,99,東北風,2,<= 1,28,晴,01,0,0,2019-05-12
臺南市,六甲區,6700900,2019-05-13 06:00:00,24,24,100,偏北風,2,2,27,晴,01,0,0,2019-05-12
臺南市,六甲區,6700900,2019-05-13 09:00:00,28,28,94,偏西風,3,2,33,晴,01,0,0,2019-05-12
臺南市,六甲區,6700900,2019-05-13 12:00:00,31,28,84,偏西風,3,2,35,晴,01,0,0,2019-05-12
臺南市,六甲區,6700900,2019-05-13 15:00:00,31,28,82,偏西風,3,2,35,多雲,04,0,0,2019-05-12
臺南市,六甲區,6700900,2019-05-13 18:00:00,28,26,88,偏西風,2,2,32,多雲,04,0,0,2019-05-12
臺南市,六甲區,6700900,2019-05-13 21:00:00,26,26,99,東南風,2,<= 1,29,多雲,04,0,0,2019-05-12
臺南市,官田區,6701000,2019-05-13 00:00:00,25,25,97,東南風,1,<= 1,28,晴,01,0,0,2019-05-12
臺南市,官田區,6701000,2019-05-13 03:00:00,25,24,98,偏北風,2,<= 1,29,晴,01,0,0,2019-05-12
臺南市,官田區,6701000,2019-05-13 06:00:00,24,24,99,偏北風,2,2,28,晴,01,0,0,2019-05-12
臺南市,官田區,6701000,2019-05-13 09:00:00,29,28,93,偏西風,3,2,33,晴,01,0,0,2019-05-12
臺南市,官田區,6701000,2019-05-13 12:00:00,31,28,82,偏西風,3,2,35,晴,01,0,0,2019-05-12
臺南市,官田區,6701000,2019-05-13 15:00:00,31,27,79,偏西風,3,2,34,多雲,04,0,0,2019-05-12
臺南市,官田區,6701000,2019-05-13 18:00:00,28,26,84,西南風,2,2,31,多雲,04,0,0,2019-05-12
臺南市,官田區,6701000,2019-05-13 21:00:00,26,26,95,東南風,2,<= 1,30,多雲,04,0,0,2019-05-12
臺南市,大內區,6701100,2019-05-13 00:00:00,25,24,97,東南風,1,<= 1,28,晴,01,0,10,2019-05-12
臺南市,大內區,6701100,2019-05-13 03:00:00,24,24,99,偏北風,1,<= 1,28,晴,01,0,10,2019-05-12
臺南市,大內區,6701100,2019-05-13 06:00:00,24,24,99,偏北風,2,<= 1,27,晴,01,10,10,2019-05-12
臺南市,大內區,6701100,2019-05-13 09:00:00,29,28,95,偏西風,2,2,34,晴,01,10,10,2019-05-12
臺南市,大內區,6701100,2019-05-13 12:00:00,31,29,88,偏西風,3,2,36,晴,01,0,0,2019-05-12
臺南市,大內區,6701100,2019-05-13 15:00:00,31,29,87,西南風,2,2,36,多雲,04,0,0,2019-05-12
臺南市,大內區,6701100,2019-05-13 18:00:00,28,27,91,偏西風,2,<= 1,32,多雲,04,0,0,2019-05-12
臺南市,大內區,6701100,2019-05-13 21:00:00,26,25,97,東南風,1,<= 1,30,多雲,04,0,0,2019-05-12
臺南市,佳里區,6701200,2019-05-13 00:00:00,25,23,92,偏南風,2,<= 1,27,晴,01,0,0,2019-05-12
臺南市,佳里區,6701200,2019-05-13 03:00:00,24,24,97,東北風,3,2,27,晴,01,0,0,2019-05-12
臺南市,佳里區,6701200,2019-05-13 06:00:00,24,23,96,偏北風,4,3,26,晴,01,0,0,2019-05-12
臺南市,佳里區,6701200,2019-05-13 09:00:00,28,25,85,偏西風,4,3,30,晴,01,0,0,2019-05-12
臺南市,佳里區,6701200,2019-05-13 12:00:00,30,25,76,偏西風,4,3,33,晴,01,0,0,2019-05-12
臺南市,佳里區,6701200,2019-05-13 15:00:00,30,25,76,偏西風,3,2,32,晴,01,0,0,2019-05-12
臺南市,佳里區,6701200,2019-05-13 18:00:00,27,24,83,西南風,4,3,30,多雲,04,0,0,2019-05-12
臺南市,佳里區,6701200,2019-05-13 21:00:00,26,24,90,東南風,3,2,28,多雲,04,0,0,2019-05-12
臺南市,學甲區,6701300,2019-05-13 00:00:00,24,23,92,偏南風,2,<= 1,26,晴,01,0,0,2019-05-12
臺南市,學甲區,6701300,2019-05-13 03:00:00,24,23,94,東北風,3,2,27,晴,01,0,0,2019-05-12
臺南市,學甲區,6701300,2019-05-13 06:00:00,24,23,92,偏北風,4,3,26,晴,01,0,0,2019-05-12
臺南市,學甲區,6701300,2019-05-13 09:00:00,27,24,83,偏西風,4,3,28,晴,01,0,0,2019-05-12
臺南市,學甲區,6701300,2019-05-13 12:00:00,28,24,76,偏西風,4,3,30,晴,01,0,0,2019-05-12
臺南市,學甲區,6701300,2019-05-13 15:00:00,28,24,76,偏西風,4,3,30,晴,01,0,0,2019-05-12
臺南市,學甲區,6701300,2019-05-13 18:00:00,26,23,81,西南風,3,2,28,多雲,04,0,0,2019-05-12
臺南市,學甲區,6701300,2019-05-13 21:00:00,25,23,89,東南風,3,2,27,多雲,04,0,0,2019-05-12
臺南市,西港區,6701400,2019-05-13 00:00:00,26,24,94,偏東風,1,<= 1,28,晴,01,0,0,2019-05-12
臺南市,西港區,6701400,2019-05-13 03:00:00,25,25,99,東北風,3,2,29,多雲,04,0,0,2019-05-12
臺南市,西港區,6701400,2019-05-13 06:00:00,25,24,96,偏北風,3,2,27,晴,01,0,0,2019-05-12
臺南市,西港區,6701400,2019-05-13 09:00:00,28,26,86,偏西風,3,2,31,晴,01,0,0,2019-05-12
臺南市,西港區,6701400,2019-05-13 12:00:00,31,26,77,偏西風,4,3,34,晴,01,0,0,2019-05-12
臺南市,西港區,6701400,2019-05-13 15:00:00,30,26,77,偏西風,3,2,33,晴,01,0,0,2019-05-12
臺南市,西港區,6701400,2019-05-13 18:00:00,28,25,83,偏南風,3,2,31,多雲,04,0,0,2019-05-12
臺南市,西港區,6701400,2019-05-13 21:00:00,26,24,88,東南風,3,2,29,多雲,04,0,0,2019-05-12
臺南市,七股區,6701500,2019-05-13 00:00:00,25,24,90,西北風,2,<= 1,27,晴,01,0,0,2019-05-12
臺南市,七股區,6701500,2019-05-13 03:00:00,25,24,94,東北風,3,2,28,晴,01,0,0,2019-05-12
臺南市,七股區,6701500,2019-05-13 06:00:00,24,23,93,偏北風,4,3,26,晴,01,0,0,2019-05-12
臺南市,七股區,6701500,2019-05-13 09:00:00,28,25,84,偏西風,4,3,30,晴,01,0,0,2019-05-12
臺南市,七股區,6701500,2019-05-13 12:00:00,30,25,75,偏西風,4,3,32,晴,01,0,0,2019-05-12
臺南市,七股區,6701500,2019-05-13 15:00:00,30,25,77,偏西風,4,3,32,晴,01,0,0,2019-05-12
臺南市,七股區,6701500,2019-05-13 18:00:00,28,24,82,偏南風,4,3,30,多雲,04,0,0,2019-05-12
臺南市,七股區,6701500,2019-05-13 21:00:00,26,24,86,東南風,4,3,28,多雲,04,0,0,2019-05-12
臺南市,將軍區,6701600,2019-05-13 00:00:00,25,23,91,西南風,2,<= 1,27,晴,01,0,0,2019-05-12
臺南市,將軍區,6701600,2019-05-13 03:00:00,24,24,95,東北風,3,2,27,晴,01,0,0,2019-05-12
臺南市,將軍區,6701600,2019-05-13 06:00:00,24,23,95,偏北風,4,3,26,晴,01,0,0,2019-05-12
臺南市,將軍區,6701600,2019-05-13 09:00:00,27,24,84,偏西風,4,3,30,晴,01,0,0,2019-05-12
臺南市,將軍區,6701600,2019-05-13 12:00:00,29,25,76,偏西風,4,3,32,晴,01,0,0,2019-05-12
臺南市,將軍區,6701600,2019-05-13 15:00:00,29,24,76,偏西風,4,3,31,晴,01,0,0,2019-05-12
臺南市,將軍區,6701600,2019-05-13 18:00:00,27,24,82,西南風,4,3,29,多雲,04,0,0,2019-05-12
臺南市,將軍區,6701600,2019-05-13 21:00:00,26,24,90,東南風,3,2,27,多雲,04,0,0,2019-05-12
臺南市,北門區,6701700,2019-05-13 00:00:00,24,22,88,偏西風,3,2,25,晴,01,0,0,2019-05-12
臺南市,北門區,6701700,2019-05-13 03:00:00,24,22,93,偏北風,3,2,26,晴,01,0,0,2019-05-12
臺南市,北門區,6701700,2019-05-13 06:00:00,24,22,93,東北風,4,3,25,晴,01,0,0,2019-05-12
臺南市,北門區,6701700,2019-05-13 09:00:00,26,24,85,偏西風,5,3,28,晴,01,0,0,2019-05-12
臺南市,北門區,6701700,2019-05-13 12:00:00,28,23,76,西北風,5,3,29,晴,01,0,0,2019-05-12
臺南市,北門區,6701700,2019-05-13 15:00:00,27,24,80,偏西風,5,3,29,晴,01,0,0,2019-05-12
臺南市,北門區,6701700,2019-05-13 18:00:00,26,22,81,偏西風,4,3,27,多雲,04,0,0,2019-05-12
臺南市,北門區,6701700,2019-05-13 21:00:00,25,22,84,東南風,4,3,26,多雲,04,0,0,2019-05-12
臺南市,新化區,6701800,2019-05-13 00:00:00,24,24,98,偏東風,1,<= 1,27,晴,01,0,0,2019-05-12
臺南市,新化區,6701800,2019-05-13 03:00:00,23,23,99,東北風,2,<= 1,27,晴,01,0,0,2019-05-12
臺南市,新化區,6701800,2019-05-13 06:00:00,23,23,99,偏北風,2,<= 1,26,晴,01,0,0,2019-05-12
臺南市,新化區,6701800,2019-05-13 09:00:00,28,28,94,偏西風,2,2,33,晴,01,0,0,2019-05-12
臺南市,新化區,6701800,2019-05-13 12:00:00,31,28,85,偏西風,3,2,36,晴,01,0,0,2019-05-12
臺南市,新化區,6701800,2019-05-13 15:00:00,31,28,83,西南風,2,2,35,晴,01,0,0,2019-05-12
臺南市,新化區,6701800,2019-05-13 18:00:00,28,26,91,偏西風,2,<= 1,32,多雲,04,0,0,2019-05-12
臺南市,新化區,6701800,2019-05-13 21:00:00,25,25,97,東南風,2,<= 1,29,多雲,04,0,0,2019-05-12
臺南市,善化區,6701900,2019-05-13 00:00:00,25,24,96,東南風,0,<= 1,29,晴,01,0,0,2019-05-12
臺南市,善化區,6701900,2019-05-13 03:00:00,24,24,99,東北風,2,<= 1,28,晴,01,0,0,2019-05-12
臺南市,善化區,6701900,2019-05-13 06:00:00,24,24,99,偏北風,2,2,27,晴,01,0,0,2019-05-12
臺南市,善化區,6701900,2019-05-13 09:00:00,28,27,95,偏西風,3,2,32,晴,01,0,0,2019-05-12
臺南市,善化區,6701900,2019-05-13 12:00:00,30,28,87,偏西風,3,2,34,晴,01,0,0,2019-05-12
臺南市,善化區,6701900,2019-05-13 15:00:00,30,28,86,偏西風,3,2,34,晴,01,0,0,2019-05-12
臺南市,善化區,6701900,2019-05-13 18:00:00,28,26,90,偏西風,2,2,31,多雲,04,0,0,2019-05-12
臺南市,善化區,6701900,2019-05-13 21:00:00,26,25,97,東南風,2,<= 1,29,多雲,04,0,0,2019-05-12
臺南市,新市區,6702000,2019-05-13 00:00:00,25,24,98,東南風,1,<= 1,28,晴,01,0,0,2019-05-12
臺南市,新市區,6702000,2019-05-13 03:00:00,24,24,100,東北風,2,2,28,晴,01,0,0,2019-05-12
臺南市,新市區,6702000,2019-05-13 06:00:00,24,23,100,偏北風,2,2,26,晴,01,0,0,2019-05-12
臺南市,新市區,6702000,2019-05-13 09:00:00,28,28,96,偏西風,3,2,33,晴,01,0,0,2019-05-12
臺南市,新市區,6702000,2019-05-13 12:00:00,31,29,88,偏西風,3,2,36,晴,01,0,0,2019-05-12
臺南市,新市區,6702000,2019-05-13 15:00:00,31,28,84,西南風,2,2,35,晴,01,0,0,2019-05-12
臺南市,新市區,6702000,2019-05-13 18:00:00,28,27,92,偏西風,2,2,32,多雲,04,0,0,2019-05-12
臺南市,新市區,6702000,2019-05-13 21:00:00,26,26,99,東南風,2,<= 1,29,多雲,04,0,0,2019-05-12
臺南市,安定區,6702100,2019-05-13 00:00:00,25,24,96,東南風,1,<= 1,28,晴,01,0,0,2019-05-12
臺南市,安定區,6702100,2019-05-13 03:00:00,25,24,100,東北風,2,2,28,多雲,04,0,0,2019-05-12
臺南市,安定區,6702100,2019-05-13 06:00:00,24,24,99,偏北風,3,2,27,晴,01,0,0,2019-05-12
臺南市,安定區,6702100,2019-05-13 09:00:00,28,27,93,偏西風,3,2,32,晴,01,0,0,2019-05-12
臺南市,安定區,6702100,2019-05-13 12:00:00,30,27,83,偏西風,4,3,34,晴,01,0,0,2019-05-12
臺南市,安定區,6702100,2019-05-13 15:00:00,30,27,81,偏西風,3,2,33,晴,01,0,0,2019-05-12
臺南市,安定區,6702100,2019-05-13 18:00:00,28,26,87,西南風,3,2,31,多雲,04,0,0,2019-05-12
臺南市,安定區,6702100,2019-05-13 21:00:00,26,25,95,東南風,2,2,29,多雲,04,0,0,2019-05-12
臺南市,山上區,6702200,2019-05-13 00:00:00,25,24,97,東南風,1,<= 1,29,晴,01,0,10,2019-05-12
臺南市,山上區,6702200,2019-05-13 03:00:00,24,24,99,東北風,1,<= 1,28,晴,01,0,10,2019-05-12
臺南市,山上區,6702200,2019-05-13 06:00:00,24,24,99,偏北風,2,<= 1,28,晴,01,10,10,2019-05-12
臺南市,山上區,6702200,2019-05-13 09:00:00,29,28,96,偏西風,2,2,34,晴,01,10,10,2019-05-12
臺南市,山上區,6702200,2019-05-13 12:00:00,32,30,89,偏西風,3,2,37,晴,01,0,0,2019-05-12
臺南市,山上區,6702200,2019-05-13 15:00:00,31,29,86,西南風,2,2,36,晴,01,0,0,2019-05-12
臺南市,山上區,6702200,2019-05-13 18:00:00,28,27,92,偏西風,2,<= 1,33,多雲,04,0,0,2019-05-12
臺南市,山上區,6702200,2019-05-13 21:00:00,26,26,98,東南風,1,<= 1,30,多雲,04,0,0,2019-05-12
臺南市,玉井區,6702300,2019-05-13 00:00:00,24,24,98,偏東風,2,<= 1,27,晴,01,0,10,2019-05-12
臺南市,玉井區,6702300,2019-05-13 03:00:00,23,23,99,東北風,1,<= 1,26,晴,01,0,10,2019-05-12
臺南市,玉井區,6702300,2019-05-13 06:00:00,23,23,99,西北風,1,<= 1,26,晴,01,10,10,2019-05-12
臺南市,玉井區,6702300,2019-05-13 09:00:00,30,29,95,偏西風,2,<= 1,36,晴,01,10,10,2019-05-12
臺南市,玉井區,6702300,2019-05-13 12:00:00,33,30,82,偏西風,2,2,39,晴,01,10,10,2019-05-12
臺南市,玉井區,6702300,2019-05-13 15:00:00,32,29,81,偏西風,2,<= 1,38,多雲,04,10,10,2019-05-12
臺南市,玉井區,6702300,2019-05-13 18:00:00,29,27,92,偏西風,2,<= 1,33,多雲,04,0,10,2019-05-12
臺南市,玉井區,6702300,2019-05-13 21:00:00,26,26,100,東南風,2,<= 1,29,多雲,04,0,10,2019-05-12
臺南市,楠西區,6702400,2019-05-13 00:00:00,24,24,98,偏東風,2,<= 1,27,晴,01,0,10,2019-05-12
臺南市,楠西區,6702400,2019-05-13 03:00:00,23,23,99,東北風,1,<= 1,26,晴,01,0,10,2019-05-12
臺南市,楠西區,6702400,2019-05-13 06:00:00,23,23,99,西北風,1,<= 1,26,晴,01,10,10,2019-05-12
臺南市,楠西區,6702400,2019-05-13 09:00:00,30,28,93,偏西風,1,<= 1,35,晴,01,10,10,2019-05-12
臺南市,楠西區,6702400,2019-05-13 12:00:00,32,30,80,偏西風,2,2,38,午後短暫雷陣雨,15,30,30,2019-05-12
臺南市,楠西區,6702400,2019-05-13 15:00:00,32,29,81,偏西風,2,<= 1,37,午後短暫雷陣雨,15,30,30,2019-05-12
臺南市,楠西區,6702400,2019-05-13 18:00:00,28,27,93,偏西風,2,<= 1,33,短暫陣雨,08,30,30,2019-05-12
臺南市,楠西區,6702400,2019-05-13 21:00:00,25,25,100,東南風,1,<= 1,29,多雲,04,30,30,2019-05-12
臺南市,南化區,6702500,2019-05-13 00:00:00,22,22,98,偏東風,2,2,25,晴,01,0,10,2019-05-12
臺南市,南化區,6702500,2019-05-13 03:00:00,22,21,98,東北風,2,<= 1,24,晴,01,0,10,2019-05-12
臺南市,南化區,6702500,2019-05-13 06:00:00,22,21,98,西北風,2,<= 1,24,晴,01,10,10,2019-05-12
臺南市,南化區,6702500,2019-05-13 09:00:00,28,27,90,偏西風,1,<= 1,33,晴,01,10,10,2019-05-12
臺南市,南化區,6702500,2019-05-13 12:00:00,31,28,80,西南風,2,2,36,午後短暫雷陣雨,15,30,30,2019-05-12
臺南市,南化區,6702500,2019-05-13 15:00:00,31,28,80,偏西風,2,<= 1,35,午後短暫雷陣雨,15,30,30,2019-05-12
臺南市,南化區,6702500,2019-05-13 18:00:00,27,25,90,西南風,2,2,31,多雲,04,0,30,2019-05-12
臺南市,南化區,6702500,2019-05-13 21:00:00,24,24,98,東南風,2,<= 1,27,多雲,04,0,30,2019-05-12
臺南市,左鎮區,6702600,2019-05-13 00:00:00,24,23,97,東南風,2,<= 1,27,晴,01,0,10,2019-05-12
臺南市,左鎮區,6702600,2019-05-13 03:00:00,23,23,99,東北風,1,<= 1,26,晴,01,0,10,2019-05-12
臺南市,左鎮區,6702600,2019-05-13 06:00:00,23,23,99,偏北風,1,<= 1,26,晴,01,10,10,2019-05-12
臺南市,左鎮區,6702600,2019-05-13 09:00:00,28,27,94,偏西風,2,<= 1,33,晴,01,10,10,2019-05-12
臺南市,左鎮區,6702600,2019-05-13 12:00:00,31,28,84,偏西風,2,2,36,多雲,04,10,10,2019-05-12
臺南市,左鎮區,6702600,2019-05-13 15:00:00,30,27,83,西南風,2,<= 1,35,多雲,04,10,10,2019-05-12
臺南市,左鎮區,6702600,2019-05-13 18:00:00,28,26,91,偏西風,2,<= 1,32,多雲,04,0,10,2019-05-12
臺南市,左鎮區,6702600,2019-05-13 21:00:00,25,25,98,東南風,1,<= 1,28,多雲,04,0,10,2019-05-12
臺南市,仁德區,6702700,2019-05-13 00:00:00,26,24,88,東北風,1,<= 1,29,晴,01,0,0,2019-05-12
臺南市,仁德區,6702700,2019-05-13 03:00:00,25,24,94,東北風,2,<= 1,29,晴,01,0,0,2019-05-12
臺南市,仁德區,6702700,2019-05-13 06:00:00,24,24,95,偏北風,2,2,27,晴,01,0,0,2019-05-12
臺南市,仁德區,6702700,2019-05-13 09:00:00,28,25,84,偏西風,2,2,31,晴,01,0,0,2019-05-12
臺南市,仁德區,6702700,2019-05-13 12:00:00,30,25,74,偏西風,3,2,34,晴,01,0,0,2019-05-12
臺南市,仁德區,6702700,2019-05-13 15:00:00,30,25,74,偏西風,3,2,34,晴,01,0,0,2019-05-12
臺南市,仁德區,6702700,2019-05-13 18:00:00,28,25,80,偏南風,2,2,31,多雲,04,0,0,2019-05-12
臺南市,仁德區,6702700,2019-05-13 21:00:00,27,24,83,偏南風,2,<= 1,30,多雲,04,0,0,2019-05-12
臺南市,歸仁區,6702800,2019-05-13 00:00:00,25,24,95,偏東風,1,<= 1,28,晴,01,0,0,2019-05-12
臺南市,歸仁區,6702800,2019-05-13 03:00:00,24,24,97,東北風,2,<= 1,28,晴,01,0,0,2019-05-12
臺南市,歸仁區,6702800,2019-05-13 06:00:00,24,24,98,偏北風,2,<= 1,27,晴,01,0,0,2019-05-12
臺南市,歸仁區,6702800,2019-05-13 09:00:00,28,27,90,偏西風,2,2,33,晴,01,0,0,2019-05-12
臺南市,歸仁區,6702800,2019-05-13 12:00:00,31,27,80,偏西風,3,2,36,晴,01,0,0,2019-05-12
臺南市,歸仁區,6702800,2019-05-13 15:00:00,31,27,79,西南風,2,2,35,晴,01,0,0,2019-05-12
臺南市,歸仁區,6702800,2019-05-13 18:00:00,28,26,86,西南風,2,2,32,多雲,04,0,0,2019-05-12
臺南市,歸仁區,6702800,2019-05-13 21:00:00,26,25,93,東南風,1,<= 1,30,多雲,04,0,0,2019-05-12
臺南市,關廟區,6702900,2019-05-13 00:00:00,25,24,97,偏東風,1,<= 1,28,晴,01,0,0,2019-05-12
臺南市,關廟區,6702900,2019-05-13 03:00:00,24,24,99,東北風,2,<= 1,28,晴,01,0,0,2019-05-12
臺南市,關廟區,6702900,2019-05-13 06:00:00,24,24,98,偏北風,1,<= 1,27,晴,01,0,0,2019-05-12
臺南市,關廟區,6702900,2019-05-13 09:00:00,29,28,93,偏西風,2,2,34,晴,01,0,0,2019-05-12
臺南市,關廟區,6702900,2019-05-13 12:00:00,32,28,84,偏西風,3,2,36,晴,01,10,10,2019-05-12
臺南市,關廟區,6702900,2019-05-13 15:00:00,31,28,82,西南風,2,<= 1,36,晴,01,10,10,2019-05-12
臺南市,關廟區,6702900,2019-05-13 18:00:00,28,26,88,西南風,2,<= 1,33,多雲,04,0,10,2019-05-12
臺南市,關廟區,6702900,2019-05-13 21:00:00,26,25,96,東南風,1,<= 1,30,多雲,04,0,10,2019-05-12
臺南市,龍崎區,6703000,2019-05-13 00:00:00,24,24,99,東南風,1,<= 1,27,晴,01,0,10,2019-05-12
臺南市,龍崎區,6703000,2019-05-13 03:00:00,23,23,100,東北風,1,<= 1,26,晴,01,0,10,2019-05-12
臺南市,龍崎區,6703000,2019-05-13 06:00:00,23,23,99,偏北風,1,<= 1,26,晴,01,10,10,2019-05-12
臺南市,龍崎區,6703000,2019-05-13 09:00:00,28,28,95,偏西風,2,2,34,晴,01,10,10,2019-05-12
臺南市,龍崎區,6703000,2019-05-13 12:00:00,31,29,89,偏西風,3,2,36,午後短暫雷陣雨,15,30,30,2019-05-12
臺南市,龍崎區,6703000,2019-05-13 15:00:00,31,29,88,西南風,2,<= 1,36,晴,01,30,30,2019-05-12
臺南市,龍崎區,6703000,2019-05-13 18:00:00,28,27,93,西南風,2,<= 1,32,多雲,04,0,30,2019-05-12
臺南市,龍崎區,6703000,2019-05-13 21:00:00,25,25,100,東南風,1,<= 1,29,多雲,04,0,30,2019-05-12
臺南市,永康區,6703100,2019-05-13 00:00:00,25,23,90,偏東風,1,<= 1,28,晴,01,0,0,2019-05-12
臺南市,永康區,6703100,2019-05-13 03:00:00,24,23,94,東北風,2,2,28,晴,01,0,0,2019-05-12
臺南市,永康區,6703100,2019-05-13 06:00:00,24,22,94,偏北風,2,<= 1,26,晴,01,0,0,2019-05-12
